,geometry,avg_temp,avg_min_month,avg_max_month
3601,POINT (-159.5 -88.5),-48.55720011393229,-58.60333,-29.326063
3602,POINT (-159.5 -87.5),-44.17772928873698,-53.834053,-26.728073
3603,POINT (-159.5 -86.5),-36.070068359375,-45.515953,-20.056978
3604,POINT (-159.5 -85.5),-23.588963826497395,-33.1601,-8.330866
3605,POINT (-159.5 -84.5),-22.678815205891926,-32.696762,-7.4059954
3606,POINT (-159.5 -83.5),-23.73882293701172,-34.3211,-7.967772
3607,POINT (-159.5 -82.5),-24.691449483235676,-35.776737,-8.545476
3608,POINT (-159.5 -81.5),-24.953933715820312,-36.44134,-8.969852
3609,POINT (-159.5 -80.5),-25.089200337727863,-37.03796,-9.289402
3610,POINT (-159.5 -79.5),-25.004905700683594,-37.18598,-9.698118
3611,POINT (-159.5 -78.5),-23.07898203531901,-34.77703,-9.212435
3612,POINT (-159.5 -77.5),-21.305397033691406,-34.421703,-4.8891764
3712,POINT (-159.5 22.5),23.08960723876953,21.005926,25.091873
3745,POINT (-159.5 55.5),3.583348592122396,-1.8022761,10.980453
3746,POINT (-159.5 56.5),1.645210901896159,-5.845912,10.617305
3748,POINT (-159.5 58.5),0.8101607163747152,-7.383787,10.360828
3749,POINT (-159.5 59.5),-1.5807278951009114,-13.371196,11.137056
3750,POINT (-159.5 60.5),-3.545097986857096,-15.965928,9.983587
3751,POINT (-159.5 61.5),-2.2993510564168296,-16.863909,12.763631
3752,POINT (-159.5 62.5),-2.420980930328369,-18.099094,13.804284
3753,POINT (-159.5 63.5),-3.1312170028686523,-19.101192,14.025005
3754,POINT (-159.5 64.5),-5.300823211669922,-21.225657,12.376343
3755,POINT (-159.5 65.5),-5.226084073384603,-21.329899,13.2335005
3756,POINT (-159.5 66.5),-5.2141068776448565,-21.358,13.96643
3757,POINT (-159.5 67.5),-7.292919794718425,-23.014292,12.400063
3758,POINT (-159.5 68.5),-9.356510798136393,-24.716413,10.527251
3759,POINT (-159.5 69.5),-10.198952356974283,-27.132683,10.770231
3760,POINT (-159.5 70.5),-11.364638010660807,-28.598972,8.210763
3780,POINT (-158.5 -89.5),-48.088175455729164,-58.618793,-26.963476
3781,POINT (-158.5 -88.5),-48.49738566080729,-58.52898,-29.291689
3782,POINT (-158.5 -87.5),-44.123575846354164,-53.753536,-26.712856
3783,POINT (-158.5 -86.5),-39.20634969075521,-48.620617,-23.210354
3784,POINT (-158.5 -85.5),-23.964744567871094,-33.50257,-8.7095785
3785,POINT (-158.5 -84.5),-22.687952677408855,-32.64526,-7.531283
3786,POINT (-158.5 -83.5),-23.66343943277995,-34.125828,-8.153134
3787,POINT (-158.5 -82.5),-24.459063212076824,-35.383045,-8.634684
3788,POINT (-158.5 -81.5),-24.57506561279297,-35.867107,-8.848578
3789,POINT (-158.5 -80.5),-24.670000712076824,-36.465275,-8.925083
3790,POINT (-158.5 -79.5),-24.38860829671224,-36.42197,-9.209305
3791,POINT (-158.5 -78.5),-22.783292134602863,-34.318333,-9.121154
3792,POINT (-158.5 -77.5),-21.080025990804035,-33.33188,-6.244239
3891,POINT (-158.5 21.5),23.480868021647137,21.485495,25.326172
3926,POINT (-158.5 56.5),1.9760624567667644,-5.5938654,10.950433
3927,POINT (-158.5 57.5),1.8671278953552246,-5.2746534,10.576387
3928,POINT (-158.5 58.5),1.0456275939941406,-7.110455,10.641465
3929,POINT (-158.5 59.5),0.10457650820414226,-11.446975,12.5845585
3930,POINT (-158.5 60.5),-1.6343666712443035,-13.991252,11.774258
3931,POINT (-158.5 61.5),-3.0886758168538413,-18.099705,12.140162
3932,POINT (-158.5 62.5),-2.7061468760172525,-19.090672,13.876392
3933,POINT (-158.5 63.5),-2.3693763415018716,-18.951866,15.045159
3934,POINT (-158.5 64.5),-3.5592673619588218,-19.857212,14.210433
3935,POINT (-158.5 65.5),-5.007558186848958,-21.328226,13.420944
3936,POINT (-158.5 66.5),-5.146700541178386,-21.502253,14.031174
3937,POINT (-158.5 67.5),-7.093499501546224,-22.696817,12.437016
3938,POINT (-158.5 68.5),-9.678230285644531,-24.959774,10.272138
3939,POINT (-158.5 69.5),-10.271048863728842,-27.110308,10.6860075
3940,POINT (-158.5 70.5),-11.418164571126303,-28.922365,9.116269
3960,POINT (-157.5 -89.5),-48.08117167154948,-58.60766,-26.963694
3961,POINT (-157.5 -88.5),-48.430816650390625,-58.448116,-29.249632
3962,POINT (-157.5 -87.5),-44.0294443766276,-53.634834,-26.649832
3963,POINT (-157.5 -86.5),-40.00731913248698,-49.388165,-24.03393
3964,POINT (-157.5 -85.5),-24.738807678222656,-34.24108,-9.491726
3965,POINT (-157.5 -84.5),-22.6939214070638,-32.60803,-7.5722303
3966,POINT (-157.5 -83.5),-23.593027750651043,-33.96764,-8.223075
3967,POINT (-157.5 -82.5),-24.209584554036457,-34.986977,-8.643467
3968,POINT (-157.5 -81.5),-24.18945058186849,-35.27285,-8.759022
3969,POINT (-157.5 -80.5),-24.247446695963543,-35.829334,-8.768528
3970,POINT (-157.5 -79.5),-23.93877665201823,-35.767197,-9.02546
3971,POINT (-157.5 -78.5),-22.52203369140625,-33.906055,-9.004003
3972,POINT (-157.5 -77.5),-21.753896077473957,-33.212234,-8.324611
4071,POINT (-157.5 21.5),23.11846160888672,21.152807,24.946947
4106,POINT (-157.5 56.5),2.8528626759847007,-3.286427,10.969016
4107,POINT (-157.5 57.5),1.7616063753763835,-7.0263042,11.54485
4108,POINT (-157.5 58.5),1.1473719278971355,-7.6515436,11.319624
4109,POINT (-157.5 59.5),0.5235159397125244,-11.124362,13.005658
4110,POINT (-157.5 60.5),-0.9794332186381022,-13.635174,12.564172
4111,POINT (-157.5 61.5),-2.34755531946818,-17.49792,12.932652
4112,POINT (-157.5 62.5),-3.447169621785482,-20.040358,13.203626
4113,POINT (-157.5 63.5),-2.464177449544271,-19.565384,15.174626
4114,POINT (-157.5 64.5),-3.331056276957194,-20.269745,14.790204
4115,POINT (-157.5 65.5),-3.7901455561319985,-20.581753,14.859161
4116,POINT (-157.5 66.5),-5.699296315511067,-22.076965,13.320237
4117,POINT (-157.5 67.5),-7.664125442504883,-23.260244,11.815208
4118,POINT (-157.5 68.5),-9.826310475667318,-24.946959,10.140723
4119,POINT (-157.5 69.5),-10.294943491617838,-27.05404,10.668474
4120,POINT (-157.5 70.5),-11.450443267822266,-29.134033,9.708679
4140,POINT (-156.5 -89.5),-48.0748545328776,-58.597324,-26.964153
4141,POINT (-156.5 -88.5),-48.35464986165365,-58.35795,-29.196878
4142,POINT (-156.5 -87.5),-43.863128662109375,-53.44281,-26.519484
4143,POINT (-156.5 -86.5),-40.03784688313802,-49.383396,-24.093145
4144,POINT (-156.5 -85.5),-24.72613525390625,-34.19858,-9.457747
4145,POINT (-156.5 -84.5),-22.69426727294922,-32.584766,-7.5165462
4146,POINT (-156.5 -83.5),-23.52875518798828,-33.836346,-8.221655
4147,POINT (-156.5 -82.5),-23.961947123209637,-34.614277,-8.575035
4148,POINT (-156.5 -81.5),-23.82557423909505,-34.715218,-8.629751
4149,POINT (-156.5 -80.5),-23.82733408610026,-35.170303,-8.706611
4150,POINT (-156.5 -79.5),-23.5194574991862,-35.112133,-8.924998
4151,POINT (-156.5 -78.5),-22.407313028971355,-33.638084,-9.031371
4152,POINT (-156.5 -77.5),-22.95946756998698,-33.78113,-10.592441
4250,POINT (-156.5 20.5),22.65429433186849,20.88369,24.28885
4287,POINT (-156.5 57.5),2.0377724965413413,-6.2939405,11.524448
4288,POINT (-156.5 58.5),1.2060611248016357,-9.473063,12.464008
4289,POINT (-156.5 59.5),0.7583905061086019,-10.45246,12.877179
4290,POINT (-156.5 60.5),-0.8349429766337076,-13.526814,12.710846
4291,POINT (-156.5 61.5),-1.3696726163228352,-16.225216,13.798403
4292,POINT (-156.5 62.5),-3.116451899210612,-19.556097,13.451691
4293,POINT (-156.5 63.5),-3.2023391723632812,-20.654184,14.431753
4294,POINT (-156.5 64.5),-3.426478703816732,-20.965195,14.944552
4295,POINT (-156.5 65.5),-3.698836008707682,-20.976412,15.218455
4296,POINT (-156.5 66.5),-6.117313385009766,-22.858265,13.117347
4297,POINT (-156.5 67.5),-9.336695988972982,-25.092333,10.25884
4298,POINT (-156.5 68.5),-9.749893188476562,-24.708519,10.268734
4299,POINT (-156.5 69.5),-10.216360092163086,-26.964657,10.786997
4300,POINT (-156.5 70.5),-11.49361801147461,-29.252565,9.829785
4301,POINT (-156.5 71.5),-12.798957824707031,-28.837967,3.0830486
4320,POINT (-155.5 -89.5),-48.06924947102865,-58.58783,-26.96485
4321,POINT (-155.5 -88.5),-48.27310689290365,-58.262756,-29.137386
4322,POINT (-155.5 -87.5),-43.63526916503906,-53.18755,-26.33498
4323,POINT (-155.5 -86.5),-37.18041229248047,-46.48423,-21.290663
4324,POINT (-155.5 -85.5),-24.677574157714844,-34.10832,-9.436389
4325,POINT (-155.5 -84.5),-22.683367411295574,-32.559875,-7.400687
4326,POINT (-155.5 -83.5),-23.47742207845052,-33.723236,-8.21472
4327,POINT (-155.5 -82.5),-23.72113291422526,-34.280285,-8.398995
4328,POINT (-155.5 -81.5),-23.57427215576172,-34.29172,-8.523776
4329,POINT (-155.5 -80.5),-23.41649119059245,-34.551502,-8.545377
4330,POINT (-155.5 -79.5),-23.119166056315105,-34.49473,-8.788738
4331,POINT (-155.5 -78.5),-22.244517008463543,-33.32173,-9.00602
4332,POINT (-155.5 -77.5),-23.444290161132812,-34.052326,-11.340674
4429,POINT (-155.5 19.5),19.06991704305013,17.13031,20.396997
4430,POINT (-155.5 20.5),22.452799479166668,20.578627,24.134975
4467,POINT (-155.5 57.5),3.2182747522989907,-3.1312585,11.589678
4468,POINT (-155.5 58.5),0.2957913875579834,-10.687634,11.787608
4469,POINT (-155.5 59.5),0.7673094272613525,-9.572576,12.217221
4470,POINT (-155.5 60.5),-1.1151646773020427,-13.724094,12.351306
4471,POINT (-155.5 61.5),-1.8373006184895833,-16.287455,13.131335
4472,POINT (-155.5 62.5),-2.3799285888671875,-18.627443,14.110703
4473,POINT (-155.5 63.5),-3.4739087422688804,-21.15296,14.274843
4474,POINT (-155.5 64.5),-3.7749144236246743,-21.713358,14.69581
4475,POINT (-155.5 65.5),-4.517365137736003,-22.243673,14.504191
4476,POINT (-155.5 66.5),-6.072865168253581,-23.388975,13.535508
4477,POINT (-155.5 67.5),-11.068898518880209,-27.067986,8.732799
4478,POINT (-155.5 68.5),-10.759660085042318,-25.875608,9.430918
4479,POINT (-155.5 69.5),-10.132110595703125,-27.012794,11.020079
4480,POINT (-155.5 70.5),-11.625178019205729,-29.4234,9.597453
4481,POINT (-155.5 71.5),-12.968748728434244,-29.082823,2.8018122
4500,POINT (-154.5 -89.5),-48.06482950846354,-58.579678,-26.966047
4501,POINT (-154.5 -88.5),-48.1893310546875,-58.165535,-29.074955
4502,POINT (-154.5 -87.5),-43.21626281738281,-52.739887,-25.9648
4503,POINT (-154.5 -86.5),-35.0362294514974,-44.2884,-19.243761
4504,POINT (-154.5 -85.5),-23.914596557617188,-33.26012,-8.889525
4505,POINT (-154.5 -84.5),-22.652628580729168,-32.424454,-7.6559806
4506,POINT (-154.5 -83.5),-23.44299062093099,-33.641872,-8.171445
4507,POINT (-154.5 -82.5),-23.49334716796875,-33.99647,-8.104542
4508,POINT (-154.5 -81.5),-23.382349650065105,-33.982662,-8.3115635
4509,POINT (-154.5 -80.5),-23.022557576497395,-33.958336,-8.389161
4510,POINT (-154.5 -79.5),-22.723289489746094,-33.906418,-8.573683
4511,POINT (-154.5 -78.5),-22.08026377360026,-33.019928,-8.917044
4512,POINT (-154.5 -77.5),-22.88837432861328,-33.522305,-10.589278
4646,POINT (-154.5 56.5),4.449580192565918,-0.5221892,11.581137
4647,POINT (-154.5 57.5),3.711700757344564,-2.6799989,11.9977
4648,POINT (-154.5 58.5),0.7897593180338541,-8.594786,11.140755
4649,POINT (-154.5 59.5),0.9871296882629395,-8.604122,11.810538
4650,POINT (-154.5 60.5),-1.9531490008036296,-14.672922,11.487308
4651,POINT (-154.5 61.5),-4.004115104675293,-18.147327,10.768165
4652,POINT (-154.5 62.5),-3.385089556376139,-19.401709,12.95206
4653,POINT (-154.5 63.5),-3.8045221964518228,-21.9134,14.201561
4654,POINT (-154.5 64.5),-3.5439860026041665,-21.956457,15.130511
4655,POINT (-154.5 65.5),-5.7691911061604815,-24.179459,13.544505
4656,POINT (-154.5 66.5),-6.243459065755208,-24.18737,13.6041565
4657,POINT (-154.5 67.5),-11.10498046875,-27.312939,8.892497
4658,POINT (-154.5 68.5),-11.215803782145182,-26.644812,9.185036
4659,POINT (-154.5 69.5),-10.138484954833984,-27.208326,11.187482
4660,POINT (-154.5 70.5),-11.7616335550944,-29.65627,9.432026
4680,POINT (-153.5 -89.5),-48.06035359700521,-58.571564,-26.96698
4681,POINT (-153.5 -88.5),-48.10649617513021,-58.06768,-29.021355
4682,POINT (-153.5 -87.5),-42.52691141764323,-52.01804,-25.341274
4683,POINT (-153.5 -86.5),-33.07997385660807,-42.267616,-17.440584
4684,POINT (-153.5 -85.5),-23.439559936523438,-32.698162,-8.634329
4685,POINT (-153.5 -84.5),-22.61151377360026,-32.28601,-7.830986
4686,POINT (-153.5 -83.5),-23.42346445719401,-33.521545,-8.346789
4687,POINT (-153.5 -82.5),-23.2980219523112,-33.683453,-8.082655
4688,POINT (-153.5 -81.5),-23.266400655110676,-33.682564,-8.483316
4689,POINT (-153.5 -80.5),-22.6533686319987,-33.422215,-8.169666
4690,POINT (-153.5 -79.5),-22.366053263346355,-33.38813,-8.300675
4691,POINT (-153.5 -78.5),-22.937825520833332,-33.764328,-9.758889
4692,POINT (-153.5 -77.5),-21.99097442626953,-32.55934,-9.678203
4827,POINT (-153.5 57.5),2.899822235107422,-5.1470976,11.853495
4828,POINT (-153.5 58.5),3.556940714518229,-3.4939673,12.243994
4829,POINT (-153.5 59.5),1.7752656936645508,-6.732995,11.347691
4830,POINT (-153.5 60.5),-4.713040669759114,-17.43209,8.586652
4831,POINT (-153.5 61.5),-7.144664764404297,-21.199196,7.4578567
4832,POINT (-153.5 62.5),-5.188983917236328,-21.068802,10.935764
4833,POINT (-153.5 63.5),-3.7845280965169272,-21.691061,13.951607
4834,POINT (-153.5 64.5),-4.290632565816243,-23.19342,14.622329
4835,POINT (-153.5 65.5),-5.769175847371419,-24.975122,13.94993
4836,POINT (-153.5 66.5),-6.590952555338542,-25.15248,13.48603
4837,POINT (-153.5 67.5),-10.282349904378256,-26.763191,9.913865
4838,POINT (-153.5 68.5),-11.33309555053711,-26.978086,9.233528
4839,POINT (-153.5 69.5),-10.319990793863932,-27.511383,11.113332
4840,POINT (-153.5 70.5),-11.879285176595053,-29.76754,9.012222
4860,POINT (-152.5 -89.5),-48.0566660563151,-58.5631,-26.97382
4861,POINT (-152.5 -88.5),-48.02527872721354,-57.970505,-28.97321
4862,POINT (-152.5 -87.5),-41.95387268066406,-51.410435,-24.843216
4863,POINT (-152.5 -86.5),-32.1603749593099,-41.29014,-16.642683
4864,POINT (-152.5 -85.5),-23.126754760742188,-32.3135,-8.471088
4865,POINT (-152.5 -84.5),-22.56859588623047,-32.161064,-7.9384117
4866,POINT (-152.5 -83.5),-23.407005310058594,-33.410915,-8.50545
4867,POINT (-152.5 -82.5),-23.228190104166668,-33.480766,-8.255875
4868,POINT (-152.5 -81.5),-23.375450134277344,-33.631966,-8.866218
4869,POINT (-152.5 -80.5),-22.31175486246745,-32.925686,-7.9719872
4870,POINT (-152.5 -79.5),-22.056798299153645,-32.92135,-8.095425
4871,POINT (-152.5 -78.5),-23.494400024414062,-34.17151,-10.443057
4872,POINT (-152.5 -77.5),-21.21986134847005,-31.629671,-9.063225
5007,POINT (-152.5 57.5),4.2833865483601885,-1.9700632,12.170379
5008,POINT (-152.5 58.5),4.137298583984375,-2.0585668,12.146818
5010,POINT (-152.5 60.5),-1.1740570068359375,-12.350365,10.367051
5011,POINT (-152.5 61.5),-6.693877538045247,-20.735916,7.643078
5012,POINT (-152.5 62.5),-6.395933151245117,-22.188322,9.476657
5013,POINT (-152.5 63.5),-3.773898124694824,-21.461845,13.748475
5014,POINT (-152.5 64.5),-4.563629786173503,-23.570427,14.306252
5015,POINT (-152.5 65.5),-5.602097829182942,-25.242403,14.247359
5016,POINT (-152.5 66.5),-6.005719502766927,-25.017591,14.269913
5017,POINT (-152.5 67.5),-9.64523696899414,-26.564344,10.775404
5018,POINT (-152.5 68.5),-11.130025227864584,-26.907576,9.581612
5019,POINT (-152.5 69.5),-10.320663452148438,-27.595467,11.175306
5020,POINT (-152.5 70.5),-11.918279012044271,-29.57933,8.075436
5040,POINT (-151.5 -89.5),-48.053141276041664,-58.55431,-26.983149
5041,POINT (-151.5 -88.5),-47.9432373046875,-57.87329,-28.921087
5042,POINT (-151.5 -87.5),-41.68373107910156,-51.10655,-24.634476
5043,POINT (-151.5 -86.5),-31.57542673746745,-40.655582,-16.141672
5044,POINT (-151.5 -85.5),-23.37407938639323,-32.498756,-8.802586
5045,POINT (-151.5 -84.5),-22.527252197265625,-32.04735,-8.00327
5046,POINT (-151.5 -83.5),-23.37335713704427,-33.299255,-8.593117
5047,POINT (-151.5 -82.5),-23.222559611002605,-33.367428,-8.413929
5048,POINT (-151.5 -81.5),-23.507306416829426,-33.661224,-9.134699
5049,POINT (-151.5 -80.5),-21.997151692708332,-32.466488,-7.8020163
5050,POINT (-151.5 -79.5),-21.89739227294922,-32.599854,-8.07319
5051,POINT (-151.5 -78.5),-23.742037455240887,-34.2615,-10.858304
5052,POINT (-151.5 -77.5),-20.8165766398112,-31.01195,-8.923215
5053,POINT (-151.5 -76.5),-17.954021453857422,-29.631157,-3.3429422
5189,POINT (-151.5 59.5),2.362398147583008,-5.9555917,11.447539
5190,POINT (-151.5 60.5),1.8397388458251953,-8.670585,12.602053
5191,POINT (-151.5 61.5),-0.8825155893961588,-14.560415,12.814179
5192,POINT (-151.5 62.5),-5.55528450012207,-21.106318,9.99123
5193,POINT (-151.5 63.5),-5.18052609761556,-22.557425,12.158141
5194,POINT (-151.5 64.5),-4.253757476806641,-23.216438,14.493588
5195,POINT (-151.5 65.5),-6.547406514485677,-26.461128,13.312458
5196,POINT (-151.5 66.5),-5.692797978719075,-25.221565,14.792777
5197,POINT (-151.5 67.5),-9.513073603312174,-26.913235,11.107
5198,POINT (-151.5 68.5),-10.952004750569662,-26.923166,9.910012
5199,POINT (-151.5 69.5),-10.085770924886068,-27.493101,11.496805
5200,POINT (-151.5 70.5),-11.933522542317709,-29.332478,7.078692
5220,POINT (-150.5 -89.5),-48.05008443196615,-58.54717,-26.987759
5221,POINT (-150.5 -88.5),-47.85548400878906,-57.771816,-28.857124
5222,POINT (-150.5 -87.5),-41.542012532552086,-50.938305,-24.531736
5223,POINT (-150.5 -86.5),-31.128934224446613,-40.165985,-15.749582
5224,POINT (-150.5 -85.5),-23.54381561279297,-32.61657,-9.016791
5225,POINT (-150.5 -84.5),-22.50274149576823,-31.96847,-8.024876
5226,POINT (-150.5 -83.5),-23.348965962727863,-33.21697,-8.623809
5227,POINT (-150.5 -82.5),-23.194119771321613,-33.259193,-8.463442
5228,POINT (-150.5 -81.5),-23.453290303548176,-33.526672,-9.152728
5229,POINT (-150.5 -80.5),-21.7059326171875,-32.0534,-7.6047397
5230,POINT (-150.5 -79.5),-21.980667114257812,-32.531906,-8.270644
5231,POINT (-150.5 -78.5),-23.72503916422526,-34.10118,-10.968535
5232,POINT (-150.5 -77.5),-19.872243245442707,-29.791983,-8.354111
5233,POINT (-150.5 -76.5),-17.800252278645832,-28.768072,-4.4183574
5369,POINT (-150.5 59.5),1.4740228652954102,-6.6418695,10.319884
5370,POINT (-150.5 60.5),0.7040051619211832,-10.51583,12.304098
5371,POINT (-150.5 61.5),0.9662098089853922,-11.944456,13.796641
5372,POINT (-150.5 62.5),-2.741440773010254,-17.857115,12.427798
5373,POINT (-150.5 63.5),-7.337913513183594,-23.763739,9.360968
5374,POINT (-150.5 64.5),-3.316844940185547,-22.131554,15.267728
5375,POINT (-150.5 65.5),-5.978125254313151,-26.190516,13.960306
5376,POINT (-150.5 66.5),-6.716763814290364,-26.60367,13.795528
5377,POINT (-150.5 67.5),-9.399510701497396,-27.32855,11.3899975
5378,POINT (-150.5 68.5),-12.03839365641276,-28.372265,8.982333
5379,POINT (-150.5 69.5),-10.327166875203451,-27.909945,11.355249
5380,POINT (-150.5 70.5),-12.020289103190104,-29.296534,6.430057
5400,POINT (-149.5 -89.5),-48.047322591145836,-58.542274,-26.984165
5401,POINT (-149.5 -88.5),-47.766693115234375,-57.671555,-28.782528
5402,POINT (-149.5 -87.5),-41.58269755045573,-50.955532,-24.598166
5403,POINT (-149.5 -86.5),-31.785110473632812,-40.788204,-16.430862
5404,POINT (-149.5 -85.5),-23.689671834309895,-32.718758,-9.174525
5405,POINT (-149.5 -84.5),-22.510304768880207,-31.9412,-8.013562
5406,POINT (-149.5 -83.5),-23.345077514648438,-33.1804,-8.591451
5407,POINT (-149.5 -82.5),-23.159868876139324,-33.16983,-8.433478
5408,POINT (-149.5 -81.5),-23.4365717569987,-33.437782,-9.193335
5409,POINT (-149.5 -80.5),-21.460721333821613,-31.712833,-7.3825765
5410,POINT (-149.5 -79.5),-22.134348551432293,-32.543575,-8.540065
5411,POINT (-149.5 -78.5),-23.822947184244793,-34.061764,-11.187213
5412,POINT (-149.5 -77.5),-19.378035227457683,-29.154675,-7.9676685
5413,POINT (-149.5 -76.5),-17.622020721435547,-27.880411,-5.468483
5472,POINT (-149.5 -17.5),25.799123128255207,24.41517,26.955454
5549,POINT (-149.5 59.5),3.834437688191732,-2.6665137,11.529953
5550,POINT (-149.5 60.5),-1.0996662775675456,-12.118964,10.36496
5551,POINT (-149.5 61.5),-1.4786327679951985,-14.411501,11.496652
5552,POINT (-149.5 62.5),-3.8051153818766275,-18.490395,11.029697
5553,POINT (-149.5 63.5),-5.854028065999349,-21.107956,10.092265
5554,POINT (-149.5 64.5),-2.967360178629557,-21.541914,15.375596
5555,POINT (-149.5 65.5),-5.229431788126628,-25.675438,14.762957
5556,POINT (-149.5 66.5),-6.43954340616862,-26.821522,14.23487
5557,POINT (-149.5 67.5),-9.961515426635742,-28.459204,11.026607
5558,POINT (-149.5 68.5),-12.463294982910156,-29.132246,8.657887
5559,POINT (-149.5 69.5),-10.686153411865234,-28.402441,11.028937
5560,POINT (-149.5 70.5),-12.082219441731771,-29.34393,6.1559205
5580,POINT (-148.5 -89.5),-48.04515584309896,-58.539658,-26.973845
5581,POINT (-148.5 -88.5),-47.68031311035156,-57.57587,-28.700588
5582,POINT (-148.5 -87.5),-41.6107177734375,-50.960804,-24.649231
5583,POINT (-148.5 -86.5),-32.72095743815104,-41.686768,-17.394413
5584,POINT (-148.5 -85.5),-24.002784729003906,-32.987587,-9.500139
5585,POINT (-148.5 -84.5),-22.52221934000651,-31.927034,-7.9680066
5586,POINT (-148.5 -83.5),-23.373697916666668,-33.21002,-8.478489
